"blockNum","color","hit","initrt","intervalLength","intervalNum","intervalType","moneyEarned","phase","platform","question","rating","response","rt","sessionNum","stimOn","trialNum","type","uniqueid","word"
4,"yellow",0,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1107,0,1609884870674,6,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"red",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1095,0,1609884871782,7,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"yellow",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1158,0,1609884872879,8,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","GREEN"
4,"green",0,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",112,0,1609884874038,9,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"",NA,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",1,5.7,"",NA,0,NA,NA,"","5abedfbc1667e40001d82d35:TSS-Stress_20201122",""
4,"green",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",691,0,1609884881974,1,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",781,0,1609884882666,2,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"green",0,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1597,0,1609884883449,3,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1434,0,1609884885047,4,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","GREEN"
4,"blue",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",671,0,1609884886483,5,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1207,0,1609884887156,6,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",810,0,1609884888364,7,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"",NA,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",1,6.1,"",NA,0,NA,NA,"","5abedfbc1667e40001d82d35:TSS-Stress_20201122",""
4,"yellow",0,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1584,0,1609884896870,1,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"green",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",679,0,1609884898456,2,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","GREEN"
4,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",613,0,1609884899136,3,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"red",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1088,0,1609884899750,4,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1150,0,1609884900840,5,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"blue",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",974,0,1609884901991,6,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"green",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1491,0,1609884902966,7,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","GREEN"
4,"",NA,NA,8000,6,"easy",0.012,"MainBlock","PROLIFIC",1,6.1,"",NA,0,NA,NA,"","5abedfbc1667e40001d82d35:TSS-Stress_20201122",""
4,"red",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",940,0,1609884912338,1,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","GREEN"
4,"yellow",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",973,0,1609884913279,2,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"red",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",704,0,1609884914253,3,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"green",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",910,0,1609884914958,4,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"yellow",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1153,0,1609884915870,5,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"blue",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1079,0,1609884917025,6,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"yellow",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1293,0,1609884918106,7,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"green",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",489,0,1609884919401,8,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","GREEN"
4,"",NA,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",0,5.7,"",NA,0,NA,NA,"","5abedfbc1667e40001d82d35:TSS-Stress_20201122",""
4,"red",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1073,0,1609884928802,1,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"yellow",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",893,0,1609884929876,2,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"red",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",851,0,1609884930771,3,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"green",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1276,0,1609884931624,4,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"red",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",737,0,1609884932902,5,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","RED"
4,"blue",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",938,0,1609884933641,6,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"yellow",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",713,0,1609884934581,7,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","GREEN"
4,"red",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",668,0,1609884935296,8,"incongruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","YELLOW"
4,"blue",0,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",692,0,1609884935966,9,"congruent","5abedfbc1667e40001d82d35:TSS-Stress_20201122","BLUE"
4,"",NA,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",0,5.5,"",NA,0,NA,NA,"","5abedfbc1667e40001d82d35:TSS-Stress_20201122",""
1,"green",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1854,0,1609884686156,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
1,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1227,0,1609884688015,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",2418,0,1609884689248,3,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"red",0,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1332,0,1609884691671,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
1,"",NA,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",1,10,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
1,"red",0,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",2228,0,1609884706014,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1350,0,1609884708244,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1546,0,1609884709600,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1434,0,1609884711152,4,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1306,0,1609884712592,5,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"",NA,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",0,0.3,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
1,"green",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1527,0,1609884723172,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",931,0,1609884724703,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1115,0,1609884725639,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1123,0,1609884726759,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1259,0,1609884727888,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1130,0,1609884729152,6,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"",NA,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",0,10,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
1,"red",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1662,0,1609884740836,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1316,0,1609884742502,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1443,0,1609884743822,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1380,0,1609884745269,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"red",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1383,0,1609884746651,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"",NA,NA,8000,4,"easy",0.01,"MainBlock","PROLIFIC",1,5,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
1,"blue",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1393,0,1609884757433,1,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1123,0,1609884758831,2,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"green",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1090,0,1609884759960,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1139,0,1609884761055,4,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
1,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1611,0,1609884762199,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1187,0,1609884763815,6,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
1,"",NA,NA,8000,5,"easy",0.012,"MainBlock","PROLIFIC",0,9.8,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
1,"blue",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",2011,0,1609884774727,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1756,0,1609884776742,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"yellow",0,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1099,0,1609884778502,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1227,0,1609884779607,4,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1531,0,1609884780838,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
1,"",NA,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",0,0.8,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
1,"red",0,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",4281,0,1609884822250,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1834,0,1609884826536,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"",NA,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",1,9.7,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
1,"red",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1721,0,1609884839586,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1228,0,1609884841311,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1139,0,1609884842543,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1043,0,1609884843687,4,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"red",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1186,0,1609884844736,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1028,0,1609884845927,6,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
1,"",NA,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",1,7.7,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"green",0,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1306,0,1609884860368,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",987,0,1609884861679,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",2611,0,1609884862671,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"blue",0,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1100,0,1609884865286,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",826,0,1609884866391,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1031,0,1609884867219,6,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",0,1.3,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"red",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1348,0,1609884877494,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1107,0,1609884878847,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1875,0,1609884879959,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1203,0,1609884881839,4,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1275,0,1609884883047,5,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"",NA,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",0,0.7,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"yellow",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1769,0,1609884893561,1,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1595,0,1609884895335,2,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"green",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1041,0,1609884896936,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1266,0,1609884897983,4,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"red",0,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1341,0,1609884899253,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"",NA,NA,8000,3,"hard",0.008,"MainBlock","PROLIFIC",1,9.3,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"green",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1930,0,1609884909768,1,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1220,0,1609884911702,2,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",931,0,1609884912927,3,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1139,0,1609884913863,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"green",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1307,0,1609884915007,5,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"red",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1108,0,1609884916319,6,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",1,9.4,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",2081,0,1609884926602,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"green",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1523,0,1609884928687,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",947,0,1609884930215,3,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1362,0,1609884931168,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1298,0,1609884932536,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"",NA,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",1,8.8,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"blue",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1678,0,1609884943045,1,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1274,0,1609884944728,2,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1147,0,1609884946007,3,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1018,0,1609884947160,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1372,0,1609884948183,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1170,0,1609884949560,6,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"",NA,NA,8000,6,"hard",0.012,"MainBlock","PROLIFIC",1,10,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"yellow",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1289,0,1609884961234,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"blue",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",914,0,1609884962528,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"yellow",0,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1139,0,1609884963447,3,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"green",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",2154,0,1609884964592,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"blue",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1026,0,1609884966751,5,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1094,0,1609884967780,6,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"",NA,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",0,0,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
2,"blue",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1578,0,1609884978624,1,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1073,0,1609884980208,2,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1102,0,1609884981284,3,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1034,0,1609884982392,4,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","RED"
2,"red",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1595,0,1609884983431,5,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",851,0,1609884985031,6,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",0,2.2,"",NA,0,NA,NA,"","5f1cf585ea92af5d178710da:TSS-Stress_20201122",""
3,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1375,0,1609885001842,1,"incongruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
3,"green",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1159,0,1609885003219,2,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","GREEN"
3,"blue",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1235,0,1609885004383,3,"congruent","5f1cf585ea92af5d178710da:TSS-Stress_20201122","BLUE"
